suri_rule_id,suri_rule_classtype,suri_rule_msg,most_likely_technique,second_most_likely_technique,third_most_likely_technique
2036597,trojan-activity,ET RETIRED PennyWise Stealer Data Exfil M1,"{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1003', 'mitre_technique_name': 'Credential Dumping', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}"
2101959,rpc-portmap-decode,GPL RPC portmap NFS request UDP,"{'mitre_technique_id': 'T1115', 'mitre_technique_name': 'Clipboard Data', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1047', 'mitre_technique_name': 'Windows Management Instrumentation', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1040', 'mitre_technique_name': 'Network Sniffing', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Collection'}"
2101961,rpc-portmap-decode,GPL RPC portmap RQUOTA request UDP,"{'mitre_technique_id': 'T1115', 'mitre_technique_name': 'Clipboard Data', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1047', 'mitre_technique_name': 'Windows Management Instrumentation', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1040', 'mitre_technique_name': 'Network Sniffing', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Collection'}"
2101963,misc-attack,GPL RPC RQUOTA getquota overflow attempt UDP,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Privilege Escalation', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Privilege Escalation'}","{'mitre_technique_id': 'T1490', 'mitre_technique_name': 'Inhibit System Recovery', 'mitre_tactic_id': 'TA0040', 'mitre_tactic_name': 'Impact'}","{'mitre_technique_id': 'T1496', 'mitre_technique_name': 'Resource Hijacking', 'mitre_tactic_id': 'TA0040', 'mitre_tactic_name': 'Impact'}"
2101964,misc-attack,GPL RPC tooltalk UDP overflow attempt,"{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0003', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1211', 'mitre_technique_name': 'Exploitation for Credential Access', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Credential Access'}"
2101923,rpc-portmap-decode,GPL RPC portmap proxy attempt UDP,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Privilege Escalation', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Privilege Escalation'}","{'mitre_technique_id': 'T1047', 'mitre_technique_name': 'Windows Management Instrumentation', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1040', 'mitre_technique_name': 'Network Sniffing', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Collection'}"
2101907,attempted-admin,GPL RPC CMSD UDP CMSD_CREATE buffer overflow attempt,"{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1205', 'mitre_technique_name': 'Port Knocking', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}"
2101913,attempted-admin,GPL RPC STATD UDP stat mon_name format string exploit attempt,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Privilege Escalation', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Privilege Escalation'}","{'mitre_technique_id': 'T1211', 'mitre_technique_name': 'Exploitation for Defense Evasion', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1078', 'mitre_technique_name': 'Valid Accounts', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Credential Access'}"
2101915,attempted-admin,GPL RPC STATD UDP monitor mon_name format string exploit attempt,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Privilege Escalation', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Privilege Escalation'}","{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1078', 'mitre_technique_name': 'Valid Accounts', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Defense Evasion'}"
2101867,attempted-recon,GPL RPC xdmcp info query,"{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1018', 'mitre_technique_name': 'Remote System Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1040', 'mitre_technique_name': 'Network Sniffing', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}"
2101746,rpc-portmap-decode,GPL RPC portmap cachefsd request UDP,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Privilege Escalation', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Privilege Escalation'}","{'mitre_technique_id': 'T1047', 'mitre_technique_name': 'Windows Management Instrumentation', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1040', 'mitre_technique_name': 'Network Sniffing', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Collection'}"
2011976,attempted-dos,ET SCADA RealWin SCADA System Buffer Overflow,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2013120,denial-of-service,ET SCADA Siemens FactoryLink 8 CSService Logging  Buffer Overflow Vulnerability,"{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1191', 'mitre_technique_name': 'Supply Chain Compromise', 'mitre_tactic_id': 'TA0040', 'mitre_tactic_name': 'Impact'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command and Scripting Interpreter', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2013074,denial-of-service,ET SCADA DATAC RealWin SCADA Server 2 On_FC_CONNECT_FCS_a_FILE Buffer Overflow Vulnerability,"{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2013235,denial-of-service,ET SCADA Golden FTP Server PASS Command Remote Buffer Overflow Attempt,"{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1072', 'mitre_technique_name': 'Software Deployment Tools', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2008542,attempted-user,ET SCADA CitectSCADA ODBC Overflow Attempt,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Credential Access', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Execution through API', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2026003,attempted-user,ET SCADA SEIG SYSTEM 9 - Remote Code Execution,"{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Remote Code Execution', 'mitre_tactic_id': 'TA0008', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Discovery'}"
2026005,attempted-user,ET SCADA SEIG Modbus 3.4 - Remote Code Execution,"{'mitre_technique_id': 'T874', 'mitre_technique_name': 'Remote Services', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T826', 'mitre_technique_name': 'Command and Scripting Interpreter', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T832', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2012096,attempted-user,ET SCADA DATAC RealWin SCADA Server Buffer Overflow,"{'mitre_technique_id': 'T826', 'mitre_technique_name': 'Exploitation for Privilege Escalation', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Privilege Escalation'}","{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation of Remote Services', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}"
2046158,protocol-command-decode,ET SCADA IEC-104 TESTFR (Test Frame) Activation,"{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1018', 'mitre_technique_name': 'Remote System Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1040', 'mitre_technique_name': 'Network Sniffing', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}"
2046159,protocol-command-decode,ET SCADA IEC-104 TESTFR (Test Frame) Confirmation,"{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1205', 'mitre_technique_name': 'Port Knocking', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2008578,attempted-recon,ET SCAN Sipvicious Scan,"{'mitre_technique_id': 'T1110', 'mitre_technique_name': 'Brute Force', 'mitre_tactic_id': 'TA0043', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1040', 'mitre_technique_name': 'Network Sniffing', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Collection'}"
2011766,attempted-recon,ET SCAN Modified Sipvicious User-Agent Detected (sundayddr),"{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1107', 'mitre_technique_name': 'File and Directory Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Discovery'}"
2008598,attempted-recon,ET SCAN Sipsak SIP scan,"{'mitre_technique_id': 'T1110', 'mitre_technique_name': 'Brute Force', 'mitre_tactic_id': 'TA0043', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1040', 'mitre_technique_name': 'Network Sniffing', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Collection'}"
2008609,attempted-recon,ET SCAN Sivus VOIP Vulnerability Scanner SIP Scan,"{'mitre_technique_id': 'T1110', 'mitre_technique_name': 'Brute Force', 'mitre_tactic_id': 'TA0043', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1193', 'mitre_technique_name': 'Supply Chain Compromise', 'mitre_tactic_id': 'TA0040', 'mitre_tactic_name': 'Impact'}"
2008610,attempted-recon,ET SCAN Sivus VOIP Vulnerability Scanner SIP Components Scan,"{'mitre_technique_id': 'T1110', 'mitre_technique_name': 'Brute Force', 'mitre_tactic_id': 'TA0043', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1193', 'mitre_technique_name': 'Supply Chain Compromise', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}"
2008094,attempted-recon,ET SCAN External to Internal UPnP Request udp port 1900,"{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1040', 'mitre_technique_name': 'Traffic Signaling', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Discovery'}"
2008526,attempted-recon,ET SCAN Smap VOIP Device Scan,"{'mitre_technique_id': 'T1110', 'mitre_technique_name': 'Brute Force', 'mitre_tactic_id': 'TA0043', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1040', 'mitre_technique_name': 'Network Sniffing', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Collection'}"
2008568,attempted-recon,ET SCAN Voiper Toolkit Torturer Scan,"{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1040', 'mitre_technique_name': 'Network Sniffing', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Collection'}","{'mitre_technique_id': 'T1016', 'mitre_technique_name': 'System Network Configuration Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Collection'}"
2008577,attempted-recon,ET SCAN Voiper Fuzzing Scan,"{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1205', 'mitre_technique_name': 'Port Knocking', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1110', 'mitre_technique_name': 'Brute Force', 'mitre_tactic_id': 'TA0008', 'mitre_tactic_name': 'Credential Access'}"
2008640,attempted-recon,ET SCAN SIP erase_registrations/add registrations attempt,"{'mitre_technique_id': 'T1110', 'mitre_technique_name': 'Brute Force', 'mitre_tactic_id': 'TA0043', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1040', 'mitre_technique_name': 'Network Sniffing', 'mitre_tactic_id': 'TA0012', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Discovery'}"
2012925,shellcode-detect,ET SHELLCODE Javascript Split String Unicode Heap Spray Attempt,"{'mitre_technique_id': 'T1064', 'mitre_technique_name': 'Scripting', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command and Scripting Interpreter', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1027', 'mitre_technique_name': 'Obfuscated Files or Information', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}"
2012535,shellcode-detect,ET SHELLCODE Unescape Variable Unicode Shellcode,"{'mitre_technique_id': 'T1027', 'mitre_technique_name': 'Obfuscated Files or Information', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1064', 'mitre_technique_name': 'Scripting', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2012259,shellcode-detect,ET SHELLCODE Common %u0c%u0c%u0c%u0c UTF-8 Heap Spray String,"{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command and Scripting Interpreter', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1027', 'mitre_technique_name': 'Obfuscated Files or Information', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1064', 'mitre_technique_name': 'Scripting', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2012258,shellcode-detect,ET SHELLCODE Common %u0c0c%u0c0c UTF-16 Heap Spray String,"{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command and Scripting Interpreter', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1027', 'mitre_technique_name': 'Obfuscated Files or Information', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1064', 'mitre_technique_name': 'Scripting', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2012257,shellcode-detect,ET SHELLCODE Common %0c%0c%0c%0c Heap Spray String,"{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1027', 'mitre_technique_name': 'Obfuscated Files or Information', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1064', 'mitre_technique_name': 'Scripting', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2012255,shellcode-detect,ET SHELLCODE Common %u0a%u0a%u0a%u0a UTF-8 Heap Spray String,"{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command and Scripting Interpreter', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1064', 'mitre_technique_name': 'Scripting', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1027', 'mitre_technique_name': 'Obfuscated Files or Information', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Defense Evasion'}"
